AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,f1_mean,f1_median,f1_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,screening_out_threshold
0.0,0.0,0.0,,4.0,4.0,0.0,1.26404,1.2634,0.006995744738370899,0.9654211763796252,0.9646829167170524,0.006314486448415832,16.1,16.5,3.3813212407775355,2.5,2.0,1.2692955176439846,0.0166,0.017,0.003327995726492983,0.9905057241008141,0.9922779922779924,0.004781500793727759,0.9416666666666668,0.940217391304348,0.012251163915860636,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,4.0,4.0,0.0,1.55018,1.5536,0.03995546965755197,0.9747391192024952,0.97511043153245,0.005181505064334892,11.3,11.5,3.529242915351047,2.4,2.0,1.1737877907772674,0.011780000000000002,0.0119,0.003348565198542339,0.9910700522728788,0.9923953273189914,0.004214659050934256,0.9590579710144927,0.9583333333333331,0.012787112012141477,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,4.0,4.0,0.0,1.7802,1.7781,0.017783637923039726,0.9809211860374232,0.9817850637522768,0.007844439918542005,8.2,7.0,3.583914681524163,2.2,1.5,1.6865480854231356,0.008639999999999998,0.0075,0.0036585364408310726,0.9918722386579428,0.9943180193830584,0.006190343792270024,0.970289855072464,0.9746376811594204,0.012985198121464368,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,4.0,4.0,0.0,1.98784,1.9871,0.012792984188391887,0.9874068908183894,0.9863751856129352,0.003905672851406749,5.4,5.0,1.7126976771553504,1.5,1.5,1.2692955176439846,0.005700000000000001,0.0054,0.001731409188429407,0.9945067235612534,0.9944852941176472,0.004640873610534062,0.9804347826086957,0.9818840579710144,0.006205426366504903,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,4.0,4.0,0.0,2.22816,2.2279,0.010055755676338844,0.9869541920222488,0.9872659473183116,0.0051687302378152465,4.1,3.5,1.7919573407620817,3.1,2.0,3.281259920619924,0.00472,0.004399999999999999,0.0015894093941531307,0.9888831665846014,0.9926871657754012,0.011550577206233674,0.9851449275362318,0.9873188405797102,0.006492599060732157,0.99
0.5,0.5,0.0,random_sampling,4.0,4.0,0.0,2.4675199999999995,2.468,0.00739981981762616,0.98746896268487,0.9864276962791644,0.004594435381542083,3.9,3.5,2.4244128727957577,3.0,3.0,1.563471919941143,0.0045,0.0043,0.0023612614331233123,0.9891345658841052,0.9891497710922172,0.005578039093664936,0.9858695652173912,0.9873188405797102,0.00878410461157882,0.99
0.6,0.6000000000000001,1.1702778228589004e-16,random_sampling,4.0,4.0,0.0,2.67208,2.6713,0.005407977646239124,0.9876704986676096,0.9891304347826086,0.004256292342820941,3.6,3.5,1.6465452046971292,3.2,3.0,1.4757295747452437,0.00424,0.0039,0.0017095808453146243,0.9884105808483707,0.9891304347826086,0.005304449098342418,0.9869565217391304,0.9873188405797102,0.0059657434952794285,0.99
0.7000000000000001,0.7000000000000001,0.0,random_sampling,4.0,4.0,0.0,2.9189599999999998,2.9191000000000003,0.005141378976284325,0.9891400676420344,0.9891891540918888,0.0036225407171306813,2.8,2.5,1.4757295747452437,3.2,3.5,1.6865480854231356,0.00344,0.003,0.0014446837408620306,0.9884609838731652,0.9873313028409392,0.005997895116474164,0.989855072463768,0.9909420289855072,0.005346846285308831,0.99
0.7999999999999999,0.8,1.1702778228589004e-16,random_sampling,4.0,4.0,0.0,3.0609200000000003,3.0616,0.0054513606864096745,0.9909614855802668,0.9918723070896984,0.0070313787191198076,1.9,1.5,2.183269719175042,3.1,3.0,2.1832697191750423,0.00252,0.0021,0.0024643232111248893,0.9888391435202069,0.9892084934591048,0.007806886878010031,0.9931159420289856,0.9945652173913044,0.0079103975332429,0.99
0.9000000000000001,0.9,1.1702778228589004e-16,random_sampling,4.0,4.0,0.0,3.06142,3.0583,0.007025319288908617,0.9913421590945464,0.9927536231884058,0.004847412737975501,1.5,2.0,0.97182531580755,3.3,2.0,2.0575065816014617,0.00216,0.0024,0.0012393546707863733,0.988157425961282,0.9927536231884058,0.007310060027462579,0.9945652173913044,0.9927536231884058,0.003521106216694038,0.99
1.0,1.0,0.0,random_sampling,4.0,4.0,0.0,3.012,3.012,0.0,0.8207044225211717,0.8600049704639736,0.0858402160831478,55.3,36.0,44.43484618579832,35.7,35.5,17.378466880341062,0.06244000000000001,0.0437,0.041366094543451616,0.869360261005512,0.8667386864770474,0.04474188147554032,0.7996376811594204,0.8695652173913043,0.16099581951376202,0.99
0.0,0.0,0.0,,5.0,5.0,0.0,1.25932,1.2558,0.00725424013939435,0.9634014726576896,0.965518079991106,0.007035467223448578,17.8,16.5,3.2930904093942583,1.8,2.0,1.1352924243950933,0.018160000000000003,0.017,0.00333839615517525,0.993084553515448,0.9923954372623576,0.004329565654129388,0.9355072463768114,0.9402173913043478,0.011931486990558907,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,5.0,5.0,0.0,1.60456,1.5984,0.017895946157967947,0.9784779137348754,0.979890310786106,0.009887360980125616,9.4,8.5,4.575295983139597,2.3,2.5,2.213594362117865,0.009859999999999999,0.008799999999999999,0.004653361986540245,0.9914896599531504,0.9907055461532059,0.00814196525732448,0.9659420289855072,0.9692028985507246,0.016577159359201444,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,5.0,5.0,0.0,1.88638,1.8856,0.010939612018308094,0.9825821224940938,0.9836358767698874,0.007982877923982166,7.4,7.0,3.9777157040470126,2.1,2.0,1.66332999331662,0.00782,0.0073,0.00398380053048175,0.9922764622297006,0.992619926199262,0.006051143532850162,0.9731884057971014,0.9746376811594204,0.014412013420460225,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,5.0,5.0,0.0,2.15642,2.1573,0.010974090698853668,0.9841555342900632,0.9854014598540148,0.002856091584076307,5.8,6.0,1.1352924243950933,2.9,2.5,1.100504934614612,0.006380000000000001,0.0064,0.0011525816432879903,0.9893956734797352,0.9908554176450856,0.003975902250146603,0.9789855072463768,0.9782608695652174,0.004113378349257603,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,5.0,5.0,0.0,2.4655600000000004,2.4664,0.004986024914142009,0.9879912326841314,0.987318798961612,0.004410145446156625,4.4,3.5,1.7763883459298968,2.2,2.0,1.3165611772087666,0.00484,0.0042,0.001847039673519645,0.991979684297256,0.9926871657754012,0.004774753177226866,0.9840579710144928,0.9873188405797102,0.006436189659166274,0.99
0.5,0.5,0.0,random_sampling,5.0,5.0,0.0,2.74214,2.742,0.00659700268640571,0.9880008733599316,0.9881702268587514,0.005322425374786857,4.1,3.5,2.424412872795757,2.5,2.0,1.840893502864544,0.0046,0.0043,0.002420284648089513,0.9909328647915344,0.9925925925925926,0.006591043293432666,0.9851449275362318,0.9873188405797102,0.008784104611578823,0.99
0.6,0.6000000000000001,1.1702778228589004e-16,random_sampling,5.0,5.0,0.0,3.01946,3.0196,0.005381490912790232,0.9916887494239466,0.9936313959264778,0.004971902048955032,1.8,1.5,1.5491933384829668,2.8,2.0,2.201009869229224,0.00236,0.0022,0.0016324487400494047,0.9899455778705916,0.9928057553956836,0.007862883484700284,0.9934782608695653,0.9945652173913044,0.0056130193423295895,0.99
0.7000000000000001,0.7000000000000001,0.0,random_sampling,5.0,5.0,0.0,3.06118,3.0596,0.007785142544902071,0.9924199149447108,0.9927535280603872,0.003141240147552625,1.3,1.0,1.0593499054713802,2.9,3.0,1.8529256146249733,0.0018800000000000002,0.0015,0.0009807026959164425,0.9896010917427814,0.9892279724607412,0.006552908727751432,0.9952898550724636,0.9963768115942028,0.0038382242951861775,0.99
0.7999999999999999,0.8,1.1702778228589004e-16,random_sampling,5.0,5.0,0.0,3.05876,3.0587,0.00404947184484874,0.992595481198052,0.9927535280603872,0.0045109443868093105,1.6,1.0,1.0749676997731399,2.5,2.5,2.2236106773543893,0.0021,0.0021,0.00118227652339788,0.9910267478160206,0.9909942082435136,0.007856876781042412,0.9942028985507246,0.9963768115942028,0.0038948105064244365,0.99
0.9000000000000001,0.9,1.1702778228589004e-16,random_sampling,5.0,5.0,0.0,3.0607,3.0609,0.004684964128879578,0.9909752658531376,0.9892279724607412,0.0037121285771166148,1.5,1.5,1.3540064007726598,3.5,3.5,1.4337208778404378,0.0022,0.0023,0.0014079141387961915,0.9874313714135036,0.987351209941138,0.005077160471218257,0.9945652173913044,0.9945652173913044,0.004905820292654565,0.99
1.0,1.0,0.0,random_sampling,5.0,5.0,0.0,3.012,3.012,0.0,0.8286296930493094,0.8363300466155399,0.05029189722952698,53.1,55.0,30.197314082179197,36.9,36.5,12.493998559308386,0.060479999999999985,0.0613,0.027913230634314702,0.8615924136110203,0.8615591397849462,0.028764812675677626,0.8076086956521741,0.8007246376811594,0.10941055826876518,0.99
0.0,0.0,0.0,,6.0,6.0,0.0,1.2633199999999998,1.2656,0.006796208093079893,0.9650129655029112,0.9666699817214736,0.006113899890511772,16.6,15.0,2.5473297566057065,2.2,2.0,1.1352924243950937,0.017040000000000003,0.0156,0.002657985870709039,0.9915892110788752,0.9923217496389308,0.004327881729926369,0.9398550724637682,0.9456521739130436,0.009229455639875732,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,6.0,6.0,0.0,1.6445599999999998,1.6502,0.028384314917456344,0.9804578246564306,0.9797787967978592,0.003483354314103073,7.5,8.0,2.460803843372233,3.2,3.0,2.097617696340304,0.008140000000000001,0.0087,0.0022031290878606674,0.9883151101508004,0.9888682362660056,0.007551053395715443,0.9728260869565216,0.9710144927536232,0.008915955954247221,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,6.0,6.0,0.0,1.987,1.9859,0.008148619514985378,0.9848214997250716,0.9854268422170313,0.007120029774902498,6.0,5.5,4.0551750201988135,2.3,2.5,1.8287822299126937,0.0064600000000000005,0.0061,0.00394410953194761,0.9916236933430204,0.9909022137283008,0.006642139434284464,0.9782608695652176,0.980072463768116,0.014692663116662362,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,6.0,6.0,0.0,2.3324000000000003,2.3299000000000003,0.0060140576060500476,0.9852188127572508,0.9854280026542801,0.006330014736516851,5.6,5.5,3.134042472944842,2.5,2.0,1.3540064007726598,0.0061,0.006,0.003152776554086889,0.9908586615524984,0.9925650557620818,0.004872515621079083,0.9797101449275362,0.980072463768116,0.01135522635124944,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,6.0,6.0,0.0,2.67322,2.6724,0.005566926141657267,0.9887770833180042,0.9882752788889972,0.004753453654091478,2.7,2.5,2.110818693198341,3.5,3.5,1.4337208778404378,0.0034,0.0032,0.002145796925257477,0.9873767581032732,0.9873626373626374,0.0051174045613657,0.9902173913043478,0.9909420289855072,0.007647893815936009,0.99
0.5,0.5,0.0,random_sampling,6.0,6.0,0.0,3.02142,3.022,0.004586405031297494,0.9890217072145788,0.9900671114650929,0.004800678125264335,1.5,1.5,1.4337208778404378,4.6,4.5,2.4129281427805145,0.00242,0.0027,0.001468029669697146,0.9835880756635854,0.9839603457041178,0.008491059764937253,0.9945652173913044,0.9945652173913044,0.005194640861740739,0.99
0.6,0.6000000000000001,1.1702778228589004e-16,random_sampling,6.0,6.0,0.0,3.0612000000000004,3.0628,0.005583308457656082,0.9905874811207284,0.9900476324634566,0.00349275687133705,2.4,2.5,1.2649110640673518,2.8,2.5,1.3984117975602022,0.00296,0.0031000000000000003,0.0013091133555875815,0.9898913009937598,0.990915582354808,0.005001192468703696,0.9913043478260872,0.9909420289855072,0.004583011101693292,0.99
0.7000000000000001,0.7000000000000001,0.0,random_sampling,6.0,6.0,0.0,3.05878,3.0583,0.00597732753364277,0.9915073851287518,0.990990990990991,0.0019247399123446614,1.6,1.0,0.9660917830792959,3.1,3.0,0.7378647873726218,0.0022199999999999998,0.0018,0.0009402127418834523,0.98883701793522,0.9891696750902528,0.00261764893962164,0.9942028985507247,0.9963768115942028,0.0035003325473887373,0.99
0.7999999999999999,0.8,1.1702778228589004e-16,random_sampling,6.0,6.0,0.0,3.06328,3.064,0.004109825624849087,0.9895221143963184,0.9891891540918888,0.003578682808662797,2.3,2.0,0.8232726023485646,3.5,4.0,1.7159383568311668,0.003,0.0027,0.0009285592184789412,0.9874057569164608,0.9855855387891852,0.006121371429858473,0.9916666666666668,0.9927536231884058,0.0029828717476397147,0.99
0.9000000000000001,0.9,1.1702778228589004e-16,random_sampling,6.0,6.0,0.0,3.06192,3.0631,0.00698009869398546,0.99187161322402,0.99368055464884,0.004271111554879874,1.6,1.5,1.2649110640673518,2.9,2.5,1.7919573407620817,0.00218,0.0022,0.0013742068419435429,0.9895742999715416,0.9909551090880552,0.006390194542776248,0.9942028985507246,0.9945652173913044,0.0045830111016933,0.99
1.0,1.0,0.0,random_sampling,6.0,6.0,0.0,3.012,3.012,0.0,0.8012813079059876,0.8215127983894162,0.1011150701483102,65.8,61.5,51.12685747780275,31.1,29.0,16.74946101952073,0.07202,0.0668,0.04804196776430652,0.8797936476217144,0.8799266247379455,0.0390817853458075,0.7615942028985507,0.7771739130434783,0.1852422372384158,0.99
0.0,0.0,0.0,,7.0,7.0,0.0,1.26268,1.2632,0.00537334987590508,0.9628880357605456,0.9588783610039692,0.011492002979578671,17.1,19.0,5.704773829385741,2.8,3.0,0.7888106377466155,0.017660000000000002,0.0197,0.005758124694724837,0.9892859538807204,0.9887429247275492,0.003075822168045277,0.9380434782608692,0.9311594202898552,0.02066947039632516,0.99
