num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,fn_count_mean,fp_count_mean,precision_median,recall_median,f_beta_median,loss_median,fn_count_median,fp_count_median,precision_std,recall_std,f_beta_std,loss_std,fn_count_std,fp_count_std,sampling_strategy
2240,0.32065689175408507,0.15083333333333324,0.15884002393137922,0.15929494385265003,203.8,76.6,0.3176470588235294,0.15416666666666667,0.16364440513047326,0.15789473684210525,203.0,64.0,0.027823328078202363,0.03832040419934419,0.03860792910769923,0.004437388031987455,9.196897007842615,18.868494918845872,random_sampling
2440,0.3051686446287877,0.1408333333333334,0.14866863809791078,0.16130149328099463,206.2,78.4,0.3037037037037037,0.1375,0.14385353095030515,0.16196568769991276,207.0,69.0,0.03998988585319155,0.018569434109889073,0.0188736471342018,0.003095418350150711,4.456664186373393,16.011078638719425,random_sampling
2640,0.2947846383944649,0.1674999999999996,0.1748803357750787,0.15917870708092502,199.8,95.8,0.29133858267716534,0.15416666666666667,0.16178399650196765,0.1606571677813318,203.0,90.0,0.032323496987467046,0.031640200580416014,0.031948241746058294,0.004681816629108041,7.5936481392998445,13.277342757036514,random_sampling
2840,0.29487978423187694,0.16166666666666601,0.16909229851015756,0.15984744272548304,201.2,93.4,0.29508196721311475,0.15416666666666667,0.16010385114668974,0.16080255888339634,203.0,86.0,0.038153741158658105,0.028873396184833873,0.029022031066353392,0.0044295286667632786,6.929615084360099,16.2501505009753,random_sampling
3040,0.2938540194401529,0.17583333333333329,0.1831319127592459,0.15845165854735838,197.8,100.8,0.27906976744186046,0.16666666666666666,0.1736111111111111,0.16051177667926722,200.0,104.0,0.020493890728730924,0.024420661643039087,0.02462086271377681,0.0036643265854274126,5.860958794329347,5.359062704673809,random_sampling
3240,0.3023053341670937,0.18083333333333385,0.18824397637161877,0.15728849167587916,196.6,98.8,0.3088235294117647,0.175,0.18292682926829268,0.15760395463797616,198.0,94.0,0.026510438735000415,0.03667678804924439,0.03679296015111007,0.0052036100148587575,8.802429131818684,8.797857628455619,random_sampling
3440,0.30632939980208845,0.178333333333334,0.18596120748493328,0.15734664388837563,197.2,96.2,0.3181818181818182,0.17083333333333334,0.17958826106000875,0.15658621692352429,199.0,95.0,0.030212516417679094,0.03273501484009432,0.032907430690427446,0.004826536776591754,7.856403561622668,9.855524387202607,random_sampling
3640,0.3084685898946928,0.17833333333333343,0.1860686587833036,0.15720137963618883,197.2,95.2,0.3057324840764331,0.19166666666666668,0.199048031155344,0.15629543471939517,194.0,89.0,0.03644966528325107,0.03284448450808184,0.03341399447656667,0.005186854286819604,7.882676281939624,9.835971810828585,random_sampling
3840,0.2998379332695348,0.18333333333333335,0.19053016677678547,0.15737578976205643,196.0,102.4,0.2981366459627329,0.2,0.2068074105988798,0.15600465251526607,192.0,97.0,0.03494953817818978,0.03416161695055506,0.0341876778494278,0.004980566849845007,8.198788068133183,14.461921373431696,random_sampling
4040,0.3043641982253737,0.1916666666666673,0.19878671357780786,0.15647437338591458,194.0,106.2,0.3028571428571429,0.20833333333333334,0.21367521367521367,0.15702239022971795,190.0,108.0,0.042059669346092024,0.0293208663491242,0.029396554685040956,0.004873164689738683,7.037007923789791,18.37219808127657,random_sampling
4240,0.2920024009906722,0.2041666666666672,0.21014247745696057,0.15624173916595252,191.0,119.6,0.2893401015228426,0.22083333333333333,0.22429115531104526,0.1577493457400407,187.0,108.0,0.023371702888434386,0.030262645959865598,0.029246182990935753,0.00356564290546957,7.2630350303677425,21.487627156235032,random_sampling
4440,0.2985115306268642,0.19916666666666663,0.20559510969270423,0.15624179836256247,192.2,113.6,0.2949640287769784,0.22083333333333333,0.22467147096227214,0.1571677813317825,187.0,107.0,0.024795313135837275,0.030656399247380877,0.029665350591990235,0.003434878073815851,7.3575358193714,23.2717640070537,random_sampling
4640,0.3041612049452692,0.20416666666666677,0.21061181794225187,0.15531127839603215,191.0,113.2,0.2953020134228188,0.22083333333333333,0.2286453839516825,0.1548640395521303,187.0,105.0,0.018914573920994597,0.03324328364157459,0.03193378584111577,0.0030647515419151717,7.978388073977901,23.47973257357542,random_sampling
4840,0.31499999635912135,0.20333333333333345,0.21025719133455584,0.1547297055311154,191.2,108.2,0.30666666666666664,0.20416666666666666,0.21258134490238612,0.15457321506470845,191.0,104.0,0.02280557424607127,0.02890249950457468,0.027150031955929264,0.0018020733562831835,6.936599881097927,25.092307199558483,random_sampling
5040,0.2971745968775668,0.21083333333333384,0.21674673758522411,0.15519491477442926,189.4,120.4,0.2923076923076923,0.20416666666666666,0.2120294244915621,0.1536783948822332,191.0,114.0,0.014252305033754934,0.029999641111835514,0.028338725599039483,0.0025286711253458046,7.199913866840525,21.451802837086667,random_sampling
5240,0.31264858886611224,0.20666666666666714,0.21342445257441375,0.1544388260754134,190.4,110.2,0.30851063829787234,0.2125,0.22125813449023862,0.15324222157603953,189.0,102.0,0.02244619568392683,0.03353016482818148,0.032141103628683707,0.003287611550102904,8.047239558763534,23.40388718747104,random_sampling
5440,0.3111914103759167,0.2033333333333336,0.2103659901551626,0.15475871609825997,191.2,108.4,0.3107344632768362,0.225,0.22998296422487222,0.15469613259668508,186.0,101.0,0.020861718892270408,0.028427508672054236,0.027745168468902858,0.003412746155875128,6.822602081293023,17.048817697246623,random_sampling
5640,0.3093928183716377,0.20416666666666697,0.2110282293406758,0.15478779009034363,191.0,109.6,0.3125,0.22083333333333333,0.22815325010761944,0.15266065716778132,187.0,110.0,0.01399214021871875,0.03120488946792878,0.030215631863968372,0.003218942106819121,7.489173472302908,17.77036760768556,random_sampling
5840,0.3167020035609111,0.21166666666666686,0.21863476325186443,0.15353740969927168,189.2,110.0,0.3146067415730337,0.23333333333333334,0.23880597014925373,0.15164291945332944,184.0,118.0,0.030370256030475915,0.03192155586509082,0.03135753000552594,0.00422695507802519,7.661173407621777,17.060066575474817,random_sampling
6040,0.3179531852945923,0.203333333333333,0.21068733559293984,0.15426442017787464,191.2,105.0,0.31137724550898205,0.21666666666666667,0.22346368715083798,0.15340991711502108,188.0,108.0,0.02023842684347894,0.027695256698390503,0.027031923183270922,0.0032299605163861734,6.646861607613723,15.344129421127413,random_sampling
6240,0.32146757784899305,0.21750000000000008,0.22462050875635117,0.15260690241772892,187.8,110.6,0.31952662721893493,0.225,0.23185916702447404,0.15178831055539402,186.0,115.0,0.02166458331496963,0.020412414523193145,0.01990700544833766,0.002740441767663242,4.898979485566345,12.9115092342867,random_sampling
6440,0.31620700893076553,0.22166666666666673,0.22840079567766713,0.15254879671685478,186.8,115.2,0.31016042780748665,0.225,0.23106546854942234,0.15106135504507123,186.0,116.0,0.017033804018558998,0.01862001833356555,0.018183671376705804,0.002568454541026836,4.468804400055738,10.260023640634701,random_sampling
6640,0.3180252010952947,0.2216666666666668,0.22848773700152766,0.15249064873268714,186.8,114.8,0.3114754098360656,0.22916666666666666,0.23454157782515994,0.15135213724920035,185.0,117.0,0.02538388854181311,0.014611062455119953,0.014454679534836612,0.002737382500142816,3.5066549892287937,12.582491848739476,random_sampling
6840,0.3183096649986669,0.22666666666666657,0.23325310905609187,0.1519963147573384,185.6,117.4,0.3089005235602094,0.23333333333333334,0.23829787234042552,0.15077057284094214,184.0,118.0,0.029021473408869,0.01689085332142595,0.016718592947910473,0.003196146049802704,4.053804797142225,14.277187931735552,random_sampling
7040,0.31583264635319985,0.21666666666666665,0.2235966386675338,0.1531303484401249,188.0,113.2,0.3055555555555556,0.22083333333333333,0.22933794893985288,0.1526828558964665,187.0,114.0,0.027018258243595196,0.017186001564908286,0.017195498588743495,0.003169082934865221,4.1246403755779815,11.794012641048639,random_sampling
7240,0.32391061605227317,0.2308333333333334,0.2375277254670973,0.15112387512170722,184.6,116.4,0.3125,0.2375,0.2454780361757106,0.15006543550966991,183.0,118.0,0.02887316894676472,0.018871602671405176,0.0186385579027551,0.003358866819429894,4.5291846411372845,13.78306834391287,random_sampling
7440,0.32863722461563033,0.23333333333333342,0.24019691380041291,0.15045509719385644,184.0,114.8,0.32105263157894737,0.24166666666666667,0.24733475479744138,0.15033439953474848,182.0,112.0,0.021105731132969128,0.017405137413234937,0.016977714984982035,0.0026838913839204,4.177232979176387,11.38470878867345,random_sampling
7640,0.32280927316045716,0.22916666666666669,0.23588428308297396,0.15135653471164456,185.0,116.0,0.31746031746031744,0.225,0.23295944779982744,0.15033439953474848,186.0,118.0,0.019628291019215382,0.015023130314433301,0.014281930577133646,0.0020426274245354606,3.6055512754639985,12.76347327336881,random_sampling
7840,0.3231201198809608,0.2299999999999997,0.23672059780166274,0.1512402683416151,184.8,116.2,0.3177083333333333,0.22916666666666666,0.23494233233660833,0.14960744402442572,185.0,119.0,0.026665444162633466,0.01829605866605879,0.018141352064995144,0.003303379749873428,4.391054079854108,12.124775028491259,random_sampling
8040,0.32199038994492013,0.2333333333333333,0.23981201672225608,0.15100761298000676,184.0,118.6,0.32124352331606215,0.24166666666666667,0.2465986394557823,0.15033439953474848,182.0,122.0,0.028546112589398924,0.019902023389078406,0.019674766250125576,0.00356581306374329,4.776485613378818,13.473705531172211,random_sampling
8240,0.32348526439052455,0.22833333333333333,0.23510937122691522,0.15138562561704547,185.2,115.2,0.324468085106383,0.23333333333333334,0.24200518582541056,0.15004361733061936,184.0,116.0,0.030150024851126025,0.022806242929366696,0.022564570962904647,0.0038720411336529907,5.473498303047996,13.752921767495701,random_sampling
8440,0.32741298201749547,0.23249999999999993,0.23923441313776198,0.15071675466595089,184.2,115.6,0.31746031746031744,0.2375,0.24568965517241378,0.1491929620474044,183.0,118.0,0.034899785592369996,0.024914626956140364,0.02451564001228354,0.004199129611381705,5.979510469473689,16.41423993754425,random_sampling
8640,0.329963290875113,0.2316666666666667,0.23857868644214064,0.15062950309139495,184.4,114.0,0.315,0.22916666666666666,0.23871527777777776,0.1486113130725607,185.0,114.0,0.03461858442369568,0.02258254879262986,0.0221656763473307,0.003881114531312057,5.419811710231173,16.44259633874695,random_sampling
8840,0.3216693375839117,0.22999999999999993,0.2366015164560834,0.15141464464084833,184.8,117.4,0.3128205128205128,0.23333333333333334,0.2390098164746052,0.14962919877853714,184.0,124.0,0.035395425954472724,0.02128913159767223,0.021312233867113783,0.004171017502708257,5.109391583441327,14.892161380680617,random_sampling
9040,0.32014914515028803,0.22666666666666654,0.23337644421667747,0.15190904204113634,185.6,116.8,0.3005181347150259,0.2375,0.24568965517241378,0.15195579467791187,183.0,123.0,0.03823828749224309,0.01621514830282963,0.016906606432658997,0.00416837840951928,3.8916355926790853,15.064001391762897,random_sampling
9240,0.3250794020890556,0.2333333333333333,0.2400634943795435,0.1507458709413272,184.0,116.8,0.31216931216931215,0.24583333333333332,0.2511707109408259,0.1505016722408027,181.0,119.0,0.03241429594452162,0.01824156324522739,0.018859557319042954,0.004134856395430838,4.37797517885457,10.535653752852737,random_sampling
9440,0.32975272939107064,0.2316666666666666,0.23871592998112529,0.1505714100755082,184.4,113.6,0.31351351351351353,0.24166666666666667,0.24733475479744138,0.1507924967282245,182.0,118.0,0.03171787832726753,0.016356768007437263,0.01693832912278151,0.0037711167318392694,3.9256243217849356,10.733126291998989,random_sampling
9640,0.3326843502314348,0.23249999999999993,0.23963375762631545,0.15033875471390004,184.2,113.0,0.32065217391304346,0.2375,0.24675324675324675,0.14977461102224807,183.0,118.0,0.03775928892473829,0.01576426036203108,0.01657179720025863,0.0041130999326796265,3.7834224868874555,13.778865804453677,random_sampling
9840,0.32984763602410655,0.22916666666666666,0.23634053060468196,0.15083314365752937,185.0,112.4,0.3111111111111111,0.23333333333333334,0.23931623931623935,0.15181038243420095,184.0,117.0,0.03814889759768208,0.019444444444444455,0.020369651586141038,0.004649092436481742,4.666666666666671,11.24672791921672,random_sampling
